code_module,code_presentation,id_student,pre_course_clicks,pre_course_interaction_rows
BBB,2013B,427773,12,6
BBB,2013B,429038,5,3
BBB,2013B,429494,16,6
BBB,2013B,430160,21,10
BBB,2013B,431071,6,3
BBB,2013B,433531,51,21
BBB,2013B,433755,37,18
BBB,2013B,434192,36,15
BBB,2013B,434353,28,14
BBB,2013B,434646,44,16
BBB,2013B,435245,30,15
BBB,2013B,435803,29,11
BBB,2013B,437967,29,10
BBB,2013B,438703,3,3
BBB,2013B,439857,30,17
BBB,2013B,440057,5,4
BBB,2013B,440509,65,26
BBB,2013B,441000,27,18
BBB,2013B,441181,11,5
BBB,2013B,441255,19,6
BBB,2013B,442012,21,17
BBB,2013B,442143,1,1
BBB,2013B,442183,115,22
BBB,2013B,443108,8,4
BBB,2013B,444117,13,6
BBB,2013B,444408,52,17
BBB,2013B,444784,24,14
BBB,2013B,444926,45,13
BBB,2013B,445065,293,78
BBB,2013B,446045,17,7
BBB,2013B,446856,44,16
BBB,2013B,447007,27,18
BBB,2013B,447782,97,51
BBB,2013B,447790,59,29
BBB,2013B,466810,22,12
BBB,2013B,466973,5,3
BBB,2013B,467035,15,5
BBB,2013B,467292,3,3
BBB,2013B,468792,85,20
BBB,2013B,468949,81,22
BBB,2013B,470318,40,10
BBB,2013B,470653,31,21
BBB,2013B,471219,30,15
BBB,2013B,471525,20,10
BBB,2013B,472182,49,17
BBB,2013B,472586,15,6
BBB,2013B,473095,1,1
BBB,2013B,475095,75,15
BBB,2013B,475460,4,2
BBB,2013B,475688,46,27
BBB,2013B,475901,15,9
BBB,2013B,476201,32,14
BBB,2013B,476369,20,12
BBB,2013B,476596,65,20
BBB,2013B,476709,116,42
BBB,2013B,476710,138,54
BBB,2013B,476783,89,45
BBB,2013B,476816,7,4
BBB,2013B,476859,1,1
BBB,2013B,477009,15,7
BBB,2013B,477011,12,10
BBB,2013B,477167,1,1
BBB,2013B,477734,115,43
BBB,2013B,478317,317,86
BBB,2013B,478444,48,13
BBB,2013B,478718,7,6
BBB,2013B,478792,13,8
BBB,2013B,479060,183,37
BBB,2013B,479171,91,43
BBB,2013B,479343,1,1
BBB,2013B,479519,435,55
BBB,2013B,480151,18,13
BBB,2013B,480382,57,27
BBB,2013B,480458,1,1
BBB,2013B,480507,10,4
BBB,2013B,480554,88,25
BBB,2013B,480650,539,20
BBB,2013B,480815,21,14
BBB,2013B,481010,10,6
BBB,2013B,481580,50,16
BBB,2013B,481607,40,17
BBB,2013B,482710,213,5
BBB,2013B,482766,5,4
BBB,2013B,483064,5,4
BBB,2013B,483109,48,19
BBB,2013B,483243,88,39
BBB,2013B,483309,7,6
BBB,2013B,483371,82,29
BBB,2013B,483479,34,14
BBB,2013B,483952,4,3
BBB,2013B,484039,5,4
BBB,2013B,484135,15,8
BBB,2013B,484885,2,2
BBB,2013B,485568,16,11
BBB,2013B,485630,32,16
BBB,2013B,486099,70,29
BBB,2013B,486391,46,19
BBB,2013B,486650,21,9
BBB,2013B,487329,9,5
BBB,2013B,488364,101,48
BBB,2013B,488425,319,59
BBB,2013B,488477,13,9
BBB,2013B,489251,5,4
BBB,2013B,490514,18,7
BBB,2013B,492182,32,16
BBB,2013B,492240,74,15
BBB,2013B,492590,40,19
BBB,2013B,492946,52,30
BBB,2013B,493186,2,2
BBB,2013B,493773,2,2
BBB,2013B,493912,8,6
BBB,2013B,494095,13,7
BBB,2013B,494786,1,1
BBB,2013B,494838,20,11
BBB,2013B,494840,136,36
BBB,2013B,494927,28,19
BBB,2013B,495856,3,3
BBB,2013B,496041,13,10
BBB,2013B,496070,9,7
BBB,2013B,496243,197,40
BBB,2013B,497278,36,18
BBB,2013B,497468,35,16
BBB,2013B,497607,10,8
BBB,2013B,497793,21,14
BBB,2013B,498065,28,13
BBB,2013B,498175,5,4
BBB,2013B,498296,297,72
BBB,2013B,498967,31,12
BBB,2013B,499027,3,3
BBB,2013B,499118,52,17
BBB,2013B,499380,126,38
BBB,2013B,499387,108,36
BBB,2013B,499483,63,25
BBB,2013B,499511,64,34
BBB,2013B,499891,56,5
BBB,2013B,499931,14,5
BBB,2013B,500507,17,11
BBB,2013B,500585,24,18
BBB,2013B,500659,5,4
BBB,2013B,500719,78,28
BBB,2013B,500815,109,38
BBB,2013B,500819,24,12
BBB,2013B,500836,11,4
BBB,2013B,500958,112,37
BBB,2013B,501008,7,4
BBB,2013B,501432,236,54
BBB,2013B,501550,96,36
BBB,2013B,501879,38,18
BBB,2013B,501955,84,26
BBB,2013B,502088,3,3
BBB,2013B,502131,15,9
BBB,2013B,502441,50,28
BBB,2013B,502604,2,2
BBB,2013B,502694,40,10
BBB,2013B,502713,21,15
BBB,2013B,502717,30,15
BBB,2013B,503353,16,10
BBB,2013B,503491,23,11
BBB,2013B,503509,64,22
BBB,2013B,503878,39,10
BBB,2013B,504102,31,16
BBB,2013B,504689,32,12
BBB,2013B,505376,62,26
BBB,2013B,505417,3,3
BBB,2013B,505871,7,7
BBB,2013B,505959,15,12
BBB,2013B,506233,17,6
BBB,2013B,506360,22,10
BBB,2013B,506753,37,17
BBB,2013B,507184,5,2
BBB,2013B,507303,24,9
BBB,2013B,507685,12,6
BBB,2013B,508452,35,20
BBB,2013B,508662,177,50
BBB,2013B,509226,25,13
BBB,2013B,509737,4,3
BBB,2013B,509768,23,5
BBB,2013B,509797,12,8
BBB,2013B,509901,26,20
BBB,2013B,509926,23,13
BBB,2013B,510141,463,41
BBB,2013B,510492,1,1
BBB,2013B,510556,159,39
BBB,2013B,510756,14,7
BBB,2013B,510845,41,20
BBB,2013B,511050,1,1
BBB,2013B,511306,399,59
BBB,2013B,511474,119,29
BBB,2013B,511515,84,33
BBB,2013B,511524,83,24
BBB,2013B,511527,25,9
BBB,2013B,511693,6,4
BBB,2013B,512180,7,5
BBB,2013B,512242,7,6
BBB,2013B,512883,46,15
BBB,2013B,512911,19,11
BBB,2013B,512929,84,18
BBB,2013B,512995,61,20
BBB,2013B,513093,69,30
BBB,2013B,513315,13,7
BBB,2013B,513733,12,8
BBB,2013B,513757,5,5
BBB,2013B,513881,25,12
BBB,2013B,514140,44,23
BBB,2013B,514365,57,20
BBB,2013B,514951,18,11
BBB,2013B,514981,15,8
BBB,2013B,515105,221,68
BBB,2013B,515130,7,6
BBB,2013B,515474,16,9
BBB,2013B,515497,15,6
BBB,2013B,516057,29,14
BBB,2013B,516432,91,35
BBB,2013B,516495,11,7
BBB,2013B,516529,19,11
BBB,2013B,516841,30,10
BBB,2013B,517043,3,1
BBB,2013B,517474,163,28
BBB,2013B,517617,23,10
BBB,2013B,517701,20,13
BBB,2013B,517778,14,6
BBB,2013B,517890,34,16
BBB,2013B,518189,3,1
BBB,2013B,518876,4,2
BBB,2013B,518879,87,31
BBB,2013B,518904,10,9
BBB,2013B,518970,108,19
BBB,2013B,519012,19,8
BBB,2013B,519222,113,25
BBB,2013B,519800,2,1
BBB,2013B,521069,14,5
BBB,2013B,521081,13,4
BBB,2013B,521096,142,29
BBB,2013B,521394,324,61
BBB,2013B,521430,294,62
BBB,2013B,521764,11,6
BBB,2013B,521903,63,20
BBB,2013B,522373,50,16
BBB,2013B,522383,5,3
BBB,2013B,523012,118,38
BBB,2013B,523630,155,98
BBB,2013B,523966,38,13
BBB,2013B,524101,23,10
BBB,2013B,524598,1,1
BBB,2013B,524968,18,11
BBB,2013B,525501,15,11
BBB,2013B,525520,21,10
BBB,2013B,525679,2,1
BBB,2013B,525683,55,15
BBB,2013B,525869,2,1
BBB,2013B,525942,30,14
BBB,2013B,526200,72,26
BBB,2013B,526370,28,10
BBB,2013B,526506,13,3
BBB,2013B,527020,29,16
BBB,2013B,527164,251,77
BBB,2013B,527227,24,6
BBB,2013B,527343,3,3
BBB,2013B,527382,7,6
BBB,2013B,527400,15,8
BBB,2013B,527886,37,14
BBB,2013B,528161,25,12
BBB,2013B,528175,21,15
BBB,2013B,528250,55,39
BBB,2013B,528261,56,20
BBB,2013B,528353,28,10
BBB,2013B,528698,79,23
BBB,2013B,528904,81,30
BBB,2013B,529212,53,30
BBB,2013B,529383,71,34
BBB,2013B,529446,45,16
BBB,2013B,529452,5,3
BBB,2013B,530153,32,18
BBB,2013B,530245,16,10
BBB,2013B,530493,3,3
BBB,2013B,530987,44,13
BBB,2013B,531205,6,6
BBB,2013B,531464,24,17
BBB,2013B,532000,33,11
BBB,2013B,532140,17,8
BBB,2013B,532396,44,20
BBB,2013B,532500,33,21
BBB,2013B,532512,159,53
BBB,2013B,532839,94,19
BBB,2013B,532886,23,12
BBB,2013B,532928,224,37
BBB,2013B,532950,39,14
BBB,2013B,533545,27,10
BBB,2013B,533697,55,25
BBB,2013B,533722,3,2
BBB,2013B,533737,6,1
BBB,2013B,533839,127,24
BBB,2013B,534051,24,9
BBB,2013B,534086,19,10
BBB,2013B,534343,74,25
BBB,2013B,534373,100,25
BBB,2013B,534432,35,16
BBB,2013B,534530,3,3
BBB,2013B,534652,63,24
BBB,2013B,534698,205,46
BBB,2013B,534709,16,9
BBB,2013B,534983,17,14
BBB,2013B,535012,174,63
BBB,2013B,535140,58,19
BBB,2013B,535152,71,29
BBB,2013B,535155,91,38
BBB,2013B,535269,29,14
BBB,2013B,535328,163,36
BBB,2013B,535396,9,9
BBB,2013B,535407,5,4
BBB,2013B,535468,72,25
BBB,2013B,535530,26,12
BBB,2013B,535618,17,8
BBB,2013B,535773,400,113
BBB,2013B,535778,6,3
BBB,2013B,535800,134,38
BBB,2013B,535807,5,4
BBB,2013B,535820,75,18
BBB,2013B,536050,2,1
BBB,2013B,536112,17,5
BBB,2013B,536188,16,8
BBB,2013B,536189,54,22
BBB,2013B,536203,21,9
BBB,2013B,536205,9,7
BBB,2013B,536243,20,10
BBB,2013B,536270,16,10
BBB,2013B,536442,39,22
BBB,2013B,536452,7,3
BBB,2013B,536510,4,4
BBB,2013B,536519,10,4
BBB,2013B,536726,1375,66
BBB,2013B,536856,30,12
BBB,2013B,537162,225,61
BBB,2013B,537255,93,40
BBB,2013B,537259,7,2
BBB,2013B,537320,78,23
BBB,2013B,537342,2,2
BBB,2013B,537392,78,25
BBB,2013B,537434,447,40
BBB,2013B,537464,26,8
BBB,2013B,537473,27,20
BBB,2013B,537488,375,50
BBB,2013B,537558,44,22
BBB,2013B,537572,124,35
BBB,2013B,537676,15,13
BBB,2013B,537679,23,8
BBB,2013B,537688,29,16
BBB,2013B,537704,87,41
BBB,2013B,537844,298,83
BBB,2013B,537875,2,2
BBB,2013B,537898,6,4
BBB,2013B,537905,56,15
BBB,2013B,538138,26,16
BBB,2013B,538196,132,38
BBB,2013B,538221,529,69
BBB,2013B,538897,1,1
BBB,2013B,538942,43,18
BBB,2013B,538987,100,39
BBB,2013B,539056,2,2
BBB,2013B,539253,35,21
BBB,2013B,539265,101,33
BBB,2013B,539303,42,23
BBB,2013B,539365,102,48
BBB,2013B,539385,4,4
BBB,2013B,539416,50,23
BBB,2013B,539418,64,23
BBB,2013B,539558,134,34
BBB,2013B,539572,5,4
BBB,2013B,540184,42,19
BBB,2013B,540511,11,5
BBB,2013B,540614,18,11
BBB,2013B,540656,4,4
BBB,2013B,540750,51,25
BBB,2013B,540780,6,2
BBB,2013B,540787,19,10
BBB,2013B,540826,15,10
BBB,2013B,540953,6,4
BBB,2013B,541061,3,3
BBB,2013B,541073,115,39
BBB,2013B,541113,22,8
BBB,2013B,541196,5,4
BBB,2013B,541231,22,14
BBB,2013B,541232,104,31
BBB,2013B,541523,42,14
BBB,2013B,541697,23,11
BBB,2013B,541706,88,31
BBB,2013B,541727,21,5
BBB,2013B,541763,26,10
BBB,2013B,541764,22,9
BBB,2013B,541822,7,2
BBB,2013B,541832,8,7
BBB,2013B,541838,10,9
BBB,2013B,541973,9,4
BBB,2013B,541985,13,9
BBB,2013B,542012,42,15
BBB,2013B,542081,42,15
BBB,2013B,542115,10,5
BBB,2013B,542259,10,4
BBB,2013B,542291,11,4
BBB,2013B,542396,72,33
BBB,2013B,542543,71,36
BBB,2013B,542602,40,10
BBB,2013B,542663,206,17
BBB,2013B,542745,18,8
BBB,2013B,542748,14,9
BBB,2013B,543124,17,9
BBB,2013B,543140,136,43
BBB,2013B,543180,15,7
BBB,2013B,543351,27,8
BBB,2013B,543356,56,23
BBB,2013B,543408,7,4
BBB,2013B,543473,295,55
BBB,2013B,543719,41,17
BBB,2013B,543853,106,22
BBB,2013B,543926,9,8
BBB,2013B,543970,484,47
BBB,2013B,544186,96,36
BBB,2013B,544408,14,8
BBB,2013B,544444,10,5
BBB,2013B,544455,16,6
BBB,2013B,544532,57,13
BBB,2013B,544632,88,27
BBB,2013B,544639,11,10
BBB,2013B,544642,21,10
BBB,2013B,544848,87,32
BBB,2013B,544859,20,13
BBB,2013B,544881,302,54
BBB,2013B,544989,50,20
BBB,2013B,545041,7,4
BBB,2013B,545072,15,11
BBB,2013B,545191,169,55
BBB,2013B,545219,20,13
BBB,2013B,545223,247,80
BBB,2013B,545337,25,10
BBB,2013B,545340,9,8
BBB,2013B,545376,36,17
BBB,2013B,545381,2,1
BBB,2013B,545392,21,7
BBB,2013B,545480,1,1
BBB,2013B,545521,11,7
BBB,2013B,545658,37,14
BBB,2013B,545697,29,13
BBB,2013B,545702,14,6
BBB,2013B,545803,55,14
BBB,2013B,546019,5,3
BBB,2013B,546052,5,2
BBB,2013B,546136,3,3
BBB,2013B,546202,22,6
BBB,2013B,546322,52,22
BBB,2013B,546407,34,18
BBB,2013B,546428,41,15
BBB,2013B,546533,189,53
BBB,2013B,546609,39,12
BBB,2013B,546632,50,17
BBB,2013B,546685,52,19
BBB,2013B,546749,198,38
BBB,2013B,546837,37,12
BBB,2013B,546843,1,1
BBB,2013B,546909,16,14
BBB,2013B,546947,342,90
BBB,2013B,546958,29,12
BBB,2013B,547165,13,10
BBB,2013B,547192,25,13
BBB,2013B,547259,72,28
BBB,2013B,547303,15,9
BBB,2013B,547390,2,1
BBB,2013B,547409,2,2
BBB,2013B,547427,15,5
BBB,2013B,547466,48,21
BBB,2013B,547620,20,10
BBB,2013B,547663,14,13
BBB,2013B,547689,166,46
BBB,2013B,547690,40,6
BBB,2013B,547697,3,3
BBB,2013B,547755,12,11
BBB,2013B,547757,142,53
BBB,2013B,547841,38,16
BBB,2013B,547873,33,18
BBB,2013B,547892,4,3
BBB,2013B,547902,10,5
BBB,2013B,547903,587,86
BBB,2013B,548090,40,16
BBB,2013B,548106,37,10
BBB,2013B,548241,36,19
BBB,2013B,548255,85,30
BBB,2013B,548275,25,9
BBB,2013B,548307,1,1
BBB,2013B,548334,85,30
BBB,2013B,548439,4,3
BBB,2013B,548488,17,9
BBB,2013B,548585,51,21
BBB,2013B,548617,105,31
BBB,2013B,548642,36,11
BBB,2013B,548714,22,10
BBB,2013B,548744,10,6
BBB,2013B,548791,20,11
BBB,2013B,548800,81,29
BBB,2013B,548813,22,11
BBB,2013B,548834,28,23
BBB,2013B,548838,53,20
BBB,2013B,548839,18,8
BBB,2013B,548871,3,1
BBB,2013B,548884,33,7
BBB,2013B,548885,30,22
BBB,2013B,548900,1,1
BBB,2013B,548921,83,35
BBB,2013B,548935,138,42
BBB,2013B,548981,8,6
BBB,2013B,549009,4,3
BBB,2013B,549047,49,29
BBB,2013B,549078,28,17
BBB,2013B,549143,22,8
BBB,2013B,549158,17,11
BBB,2013B,549196,40,21
BBB,2013B,549204,38,28
BBB,2013B,549261,5,3
BBB,2013B,549391,39,15
BBB,2013B,549512,30,10
BBB,2013B,549568,9,6
BBB,2013B,549622,2,1
BBB,2013B,549651,10,6
BBB,2013B,549713,15,10
BBB,2013B,549732,12,6
BBB,2013B,549754,8,4
BBB,2013B,549862,4,2
BBB,2013B,549873,3,3
BBB,2013B,549907,58,21
BBB,2013B,550077,161,43
BBB,2013B,550098,154,80
BBB,2013B,550106,10,6
BBB,2013B,550163,19,11
BBB,2013B,550209,39,21
BBB,2013B,550278,14,8
BBB,2013B,550322,61,21
BBB,2013B,550342,2,1
BBB,2013B,550354,24,14
BBB,2013B,550381,45,18
BBB,2013B,550400,10,7
BBB,2013B,550403,19,12
BBB,2013B,550428,11,5
BBB,2013B,550429,511,133
BBB,2013B,550520,101,24
BBB,2013B,550549,83,24
BBB,2013B,550597,26,14
BBB,2013B,550613,162,51
BBB,2013B,550668,67,23
BBB,2013B,550707,45,18
BBB,2013B,550708,60,26
BBB,2013B,550867,4,3
BBB,2013B,550921,76,39
BBB,2013B,550923,41,15
BBB,2013B,550960,28,16
BBB,2013B,550963,200,27
BBB,2013B,551032,11,7
BBB,2013B,551053,51,21
BBB,2013B,551129,13,8
BBB,2013B,551172,13,5
BBB,2013B,551480,24,12
BBB,2013B,551487,55,23
BBB,2013B,551576,104,27
BBB,2013B,551655,13,6
BBB,2013B,551702,17,7
BBB,2013B,551706,52,26
BBB,2013B,551714,18,11
BBB,2013B,551715,251,61
BBB,2013B,551716,4,2
BBB,2013B,551770,38,18
BBB,2013B,551886,114,40
BBB,2013B,551895,20,9
BBB,2013B,551906,131,32
BBB,2013B,551938,9,6
BBB,2013B,551954,19,8
BBB,2013B,552007,24,17
BBB,2013B,552017,68,33
BBB,2013B,552039,88,28
BBB,2013B,552110,310,64
BBB,2013B,552135,7,6
BBB,2013B,552222,29,15
BBB,2013B,552273,5,5
BBB,2013B,552535,12,9
BBB,2013B,552667,5,4
BBB,2013B,552701,3,2
BBB,2013B,552822,29,12
BBB,2013B,552859,4,3
BBB,2013B,552894,61,26
BBB,2013B,553047,8,4
BBB,2013B,553125,120,51
BBB,2013B,553321,15,7
BBB,2013B,553442,21,13
BBB,2013B,553487,78,34
BBB,2013B,553490,16,12
BBB,2013B,553502,395,44
BBB,2013B,553508,9,8
BBB,2013B,553520,34,13
BBB,2013B,553572,90,30
BBB,2013B,553716,16,10
BBB,2013B,553729,4,4
BBB,2013B,553755,10,4
BBB,2013B,553807,45,23
BBB,2013B,553840,55,29
BBB,2013B,554083,32,10
BBB,2013B,554139,24,17
BBB,2013B,554203,26,16
BBB,2013B,554206,109,18
BBB,2013B,554226,9,7
BBB,2013B,554294,28,16
BBB,2013B,554336,14,12
BBB,2013B,554344,37,18
BBB,2013B,554352,19,13
BBB,2013B,554374,13,4
BBB,2013B,554482,3,3
BBB,2013B,554512,2,2
BBB,2013B,554551,6,2
BBB,2013B,554608,49,30
BBB,2013B,554783,331,59
BBB,2013B,554795,20,9
BBB,2013B,554830,17,10
BBB,2013B,554894,20,16
BBB,2013B,554898,86,37
BBB,2013B,554986,3,3
BBB,2013B,554998,118,39
BBB,2013B,555035,10,9
BBB,2013B,555059,314,130
BBB,2013B,555086,106,29
BBB,2013B,555157,16,7
BBB,2013B,555263,53,16
BBB,2013B,555309,60,27
BBB,2013B,555407,7,4
BBB,2013B,555414,84,47
BBB,2013B,555667,24,12
BBB,2013B,555670,147,52
BBB,2013B,555672,50,21
BBB,2013B,555673,1328,78
BBB,2013B,555674,28,11
BBB,2013B,555675,112,49
BBB,2013B,555695,42,26
BBB,2013B,555747,185,61
BBB,2013B,555837,533,38
BBB,2013B,555838,10,5
BBB,2013B,555880,69,22
BBB,2013B,555930,105,48
BBB,2013B,555935,19,6
BBB,2013B,556077,18,9
BBB,2013B,556292,9,5
BBB,2013B,556301,48,25
BBB,2013B,556318,17,7
BBB,2013B,556349,12,5
BBB,2013B,556502,192,35
BBB,2013B,556553,45,14
BBB,2013B,556692,41,15
BBB,2013B,556840,1,1
BBB,2013B,556860,18,7
BBB,2013B,556863,29,10
BBB,2013B,556871,44,23
BBB,2013B,556876,26,9
BBB,2013B,556877,162,47
BBB,2013B,556878,64,23
BBB,2013B,556883,17,7
BBB,2013B,556892,4,3
BBB,2013B,556898,45,24
BBB,2013B,556959,152,53
BBB,2013B,556986,25,11
BBB,2013B,556987,22,11
BBB,2013B,556988,14,9
BBB,2013B,556990,75,15
BBB,2013B,556992,42,21
BBB,2013B,556997,83,23
BBB,2013B,556999,4,4
BBB,2013B,557024,52,26
BBB,2013B,557032,52,21
BBB,2013B,557060,3,2
BBB,2013B,557145,52,14
BBB,2013B,557285,39,9
BBB,2013B,557325,161,26
BBB,2013B,557351,69,34
BBB,2013B,557528,51,28
BBB,2013B,557594,5,4
BBB,2013B,557622,82,33
BBB,2013B,557709,8,6
BBB,2013B,557758,262,40
BBB,2013B,557775,99,29
BBB,2013B,557935,63,24
BBB,2013B,557968,4,4
BBB,2013B,557979,35,19
BBB,2013B,558024,13,7
BBB,2013B,558040,78,22
BBB,2013B,558068,7,6
BBB,2013B,558092,7,6
BBB,2013B,558113,99,29
BBB,2013B,558114,24,8
BBB,2013B,558247,37,15
BBB,2013B,558250,55,13
BBB,2013B,558324,23,8
BBB,2013B,558373,92,23
BBB,2013B,558435,27,14
BBB,2013B,558622,181,47
BBB,2013B,558662,32,16
BBB,2013B,558701,18,9
BBB,2013B,558747,733,51
BBB,2013B,558769,96,38
BBB,2013B,558809,18,11
BBB,2013B,558820,61,28
BBB,2013B,558955,23,15
BBB,2013B,558965,71,25
BBB,2013B,559011,43,20
BBB,2013B,559031,47,20
BBB,2013B,559180,25,16
BBB,2013B,559253,44,16
BBB,2013B,559350,76,25
BBB,2013B,559389,149,27
BBB,2013B,559425,14,8
BBB,2013B,559452,8,5
BBB,2013B,559458,26,13
BBB,2013B,559475,26,11
BBB,2013B,559495,122,47
BBB,2013B,559595,4,1
BBB,2013B,559603,15,8
BBB,2013B,559606,90,27
BBB,2013B,559608,10,8
BBB,2013B,559611,30,9
BBB,2013B,559651,21,8
BBB,2013B,559697,16,9
BBB,2013B,559744,104,43
BBB,2013B,559808,13,8
BBB,2013B,559989,23,8
BBB,2013B,560005,37,14
BBB,2013B,560012,12,5
BBB,2013B,560075,43,15
BBB,2013B,560117,10,5
BBB,2013B,560160,13,6
BBB,2013B,560185,85,28
BBB,2013B,560208,17,8
BBB,2013B,560319,201,42
BBB,2013B,560335,30,13
BBB,2013B,560455,65,25
BBB,2013B,560468,29,7
BBB,2013B,560891,46,13
BBB,2013B,560968,43,18
BBB,2013B,560970,8,4
BBB,2013B,561161,17,7
BBB,2013B,561164,193,49
BBB,2013B,561166,50,21
BBB,2013B,561343,22,12
BBB,2013B,561437,7,6
BBB,2013B,561444,47,16
BBB,2013B,561445,7,6
BBB,2013B,561448,12,8
BBB,2013B,561452,128,30
BBB,2013B,561455,17,11
BBB,2013B,561459,51,22
BBB,2013B,561461,19,12
BBB,2013B,561713,32,19
BBB,2013B,561716,1,1
BBB,2013B,562465,31,16
BBB,2013B,562489,8,3
BBB,2013B,562495,28,5
BBB,2013B,563330,8,3
BBB,2013B,563877,27,11
BBB,2013B,563878,41,14
BBB,2013B,1008675,27,14
BBB,2013B,1098728,17,8
BBB,2013B,1413989,34,16
BBB,2013B,1436591,21,11
BBB,2013B,1480800,5,4
BBB,2013B,1536591,12,8
BBB,2013B,1574398,1336,66
BBB,2013B,1659662,3,3
BBB,2013B,1678401,41,18
BBB,2013B,1721462,2,2
BBB,2013B,1730702,23,9
BBB,2013B,1747892,195,76
BBB,2013B,1753965,42,25
BBB,2013B,1770733,29,9
BBB,2013B,1771053,37,14
BBB,2013B,1797614,12,6
BBB,2013B,1847146,3,2
BBB,2013B,1903527,153,63
BBB,2013B,1904710,87,33
BBB,2013B,1923618,25,20
BBB,2013B,1971393,24,13
BBB,2013B,1997796,59,31
BBB,2013B,2019837,9,5
BBB,2013B,2023366,92,27
BBB,2013B,2034350,697,98
BBB,2013B,2076177,22,10
BBB,2013B,2092834,57,22
BBB,2013B,2097916,107,50
BBB,2013B,2173572,42,24
BBB,2013B,2205383,23,14
BBB,2013B,2210318,7,4
BBB,2013B,2231614,76,37
BBB,2013B,2236738,44,23
BBB,2013B,2244724,3,2
BBB,2013B,2249372,67,35
BBB,2013B,2254619,70,29
BBB,2013B,2265234,37,25
BBB,2013B,2269480,184,23
BBB,2013B,2273828,42,20
BBB,2013B,2288607,21,10
BBB,2013B,2290090,19,10
BBB,2013B,2291598,69,32
BBB,2013B,2293443,89,45
BBB,2013B,2301111,47,17
BBB,2013B,2302925,264,29
BBB,2013B,2303034,144,55
BBB,2013B,2303848,55,14
BBB,2013B,2308528,39,15
BBB,2013B,2322342,74,34
BBB,2013B,2327072,7,5
BBB,2013B,2366070,54,22
BBB,2013B,2375144,611,66
BBB,2013B,2376628,28,15
BBB,2013B,2377567,85,42
BBB,2013B,2380539,71,28
BBB,2013B,2384819,24,12
BBB,2013B,2415962,38,14
BBB,2013B,2418877,13,5
BBB,2013B,2425726,39,18
BBB,2013B,2439201,23,7
BBB,2013B,2444088,20,13
BBB,2013B,2444703,6,4
BBB,2013B,2445088,18,9
BBB,2013B,2446144,12,6
BBB,2013B,2464963,43,15
BBB,2013B,2470672,155,37
BBB,2013B,2476649,137,40
BBB,2013B,2481224,138,60
BBB,2013B,2481765,15,9
BBB,2013B,2483179,80,20
BBB,2013B,2483568,49,28
BBB,2013B,2487541,14,4
BBB,2013B,2498299,38,12
BBB,2013B,2512392,53,33
BBB,2013B,2517864,46,18
BBB,2013B,2518653,6,3
BBB,2013B,2521745,1,1
BBB,2013B,2522093,16,12
BBB,2013B,2531031,213,34
BBB,2013B,2535788,410,95
BBB,2013B,2540362,16,10
BBB,2013B,2540746,7,5
BBB,2013B,2553749,24,15
BBB,2013B,2560219,5,4
BBB,2013B,2570633,1,1
BBB,2013B,2571447,7,5
BBB,2013B,2572118,20,12
BBB,2013B,2578567,124,44
BBB,2013B,2579459,77,28
BBB,2013B,2591421,17,9
BBB,2013B,2602809,74,13
BBB,2013B,2608235,5,5
BBB,2013B,2608453,2,2
BBB,2013B,2612483,34,15
BBB,2013B,2616787,4,2
BBB,2013B,2617596,118,37
BBB,2013B,2617999,107,43
BBB,2013B,2620178,22,18
BBB,2013B,2626410,15,9
BBB,2013B,2635505,6,5
BBB,2013B,2635829,24,9
BBB,2013B,2639611,23,2
BBB,2013B,2641393,11,7
BBB,2013B,2642029,22,15
BBB,2013B,2645061,142,27
BBB,2013B,2649947,57,25
BBB,2013B,2654302,34,18
BBB,2013B,2680770,16,10
BBB,2013B,2692384,127,46
BBB,2013J,23798,6,4
BBB,2013J,30091,66,12
BBB,2013J,31014,100,26
BBB,2013J,37622,25,5
BBB,2013J,38234,7,5
BBB,2013J,48040,50,17
BBB,2013J,48503,16,8
BBB,2013J,51301,97,33
BBB,2013J,52797,36,16
BBB,2013J,52899,64,19
BBB,2013J,53360,18,7
BBB,2013J,54388,42,7
BBB,2013J,55026,8,3
BBB,2013J,56789,80,22
BBB,2013J,57079,13,7
BBB,2013J,68556,29,14
BBB,2013J,73489,198,30
BBB,2013J,74585,80,21
BBB,2013J,78255,5,3
BBB,2013J,80717,284,46
BBB,2013J,84812,18,7
BBB,2013J,90243,26,16
BBB,2013J,96475,7,5
BBB,2013J,97567,4,1
BBB,2013J,98268,9,5
BBB,2013J,105527,51,15
BBB,2013J,105883,30,18
BBB,2013J,106588,77,14
BBB,2013J,108760,8,6
BBB,2013J,109372,39,12
BBB,2013J,109782,9,5
BBB,2013J,123716,39,20
BBB,2013J,124909,59,17
BBB,2013J,125874,5,4
BBB,2013J,128386,3,3
BBB,2013J,128889,115,39
BBB,2013J,132626,69,24
BBB,2013J,134563,56,26
BBB,2013J,138289,30,3
BBB,2013J,138920,111,20
BBB,2013J,139549,47,13
BBB,2013J,141949,24,9
BBB,2013J,146600,9,6
BBB,2013J,151917,16,8
BBB,2013J,153704,33,20
BBB,2013J,154011,4,4
BBB,2013J,154570,479,79
BBB,2013J,156311,1,1
BBB,2013J,157795,151,37
BBB,2013J,165823,26,17
BBB,2013J,169213,24,10
BBB,2013J,174487,2,1
BBB,2013J,178738,27,13
BBB,2013J,178963,7,5
BBB,2013J,188026,88,34
